id_contrato,municipio_execucao,secretaria_responsavel,status_obra,orcamento_inicial_reais,valor_aditivos_reais,dias_de_atraso,percentual_conclusao
CT-2022-0308,Aracaju,Cultura e Esporte,Concluída,150871.89,10025.49,0,100.0
CT-2022-0309,Tobias Barreto,Educação,Em Andamento,8182026.74,0.0,0,11.3
CT-2022-0310,Barra dos Coqueiros,Cultura e Esporte,Concluída,809599.74,0.0,0,100.0
CT-2022-0311,Aracaju,Segurança,Paralisada,5517670.24,938324.45,714,44.9
CT-2022-0312,Lagarto,Infraestrutura,Em Andamento,1015956.49,0.0,0,64.1
CT-2022-0313,Barra dos Coqueiros,Educação,Concluída,1315026.24,0.0,0,100.0
CT-2022-0314,Tobias Barreto,Cultura e Esporte,Concluída,843683.08,0.0,0,100.0
CT-2022-0315,Aracaju,Cultura e Esporte,Concluída,4635172.99,0.0,0,100.0
CT-2022-0316,Aracaju,Cultura e Esporte,Concluída,1865128.4,0.0,0,100.0
CT-2022-0317,Aracaju,Cultura e Esporte,Concluída,9951733.33,0.0,0,100.0
CT-2022-0318,Nossa Senhora do Socorro,Saúde,Paralisada,5127925.64,11640116.27,803,25.4
CT-2022-0319,Aracaju,Segurança,Concluída,2657387.56,0.0,0,100.0
CT-2022-0320,Lagarto,Segurança,Em Andamento,4735007.21,0.0,0,58.8
CT-2022-0321,Aracaju,Cultura e Esporte,Concluída,5692650.21,536125.06,0,100.0
CT-2022-0322,Aracaju,Saúde,Concluída,7620576.52,0.0,0,100.0
CT-2022-0323,Aracaju,Cultura e Esporte,Concluída,400035.7,38730.83,0,100.0
CT-2022-0324,São Cristóvão,Infraestrutura,Concluída,4995909.99,0.0,0,100.0
CT-2022-0325,Aracaju,Segurança,Concluída,759689.36,93819.58,0,100.0
CT-2022-0326,São Cristóvão,Educação,Concluída,7585952.17,0.0,0,100.0
CT-2022-0327,Aracaju,Infraestrutura,Concluída,774305.84,40436.99,0,100.0
CT-2022-0328,Estância,Saúde,Concluída,716587.27,0.0,0,100.0
CT-2022-0329,Lagarto,Educação,Atrasada,2193036.78,287008.03,170,68.3
CT-2022-0330,Estância,Infraestrutura,Concluída,5990259.07,0.0,0,100.0
CT-2022-0331,Tobias Barreto,Cultura e Esporte,Concluída,425312.45,59897.25,0,100.0
CT-2022-0332,Estância,Cultura e Esporte,Em Andamento,335305.06,0.0,0,52.6
CT-2022-0333,Estância,Segurança,Em Andamento,4494210.05,0.0,0,54.3
CT-2022-0334,Nossa Senhora do Socorro,Educação,Paralisada,5640129.88,686966.16,338,7.6
CT-2022-0335,Aracaju,Educação,Paralisada,1981436.71,216763.55,102,66.7
CT-2022-0336,Aracaju,Saúde,Paralisada,3276584.44,8571638.84,1150,57.3
CT-2022-0337,Nossa Senhora do Socorro,Segurança,Atrasada,565386.21,173375.44,211,30.4
CT-2022-0338,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,2872809.87,446707.77,355,14.4
CT-2022-0339,Aracaju,Educação,Paralisada,182586.07,44439.18,510,14.1
CT-2022-0340,Aracaju,Educação,Em Andamento,1228197.32,0.0,0,37.9
CT-2022-0341,Nossa Senhora do Socorro,Segurança,Em Andamento,214917.96,0.0,0,39.4
CT-2022-0342,Tobias Barreto,Educação,Atrasada,1100169.17,246005.28,301,76.9
CT-2022-0343,Lagarto,Educação,Em Andamento,218946.06,0.0,0,30.6
CT-2022-0344,Itabaiana,Infraestrutura,Concluída,8624038.13,0.0,0,100.0
CT-2022-0345,São Cristóvão,Educação,Concluída,6587483.08,333508.92,0,100.0
CT-2022-0346,Tobias Barreto,Saúde,Atrasada,840831.28,273954.62,269,84.4
CT-2022-0347,Aracaju,Segurança,Concluída,7621158.66,380419.78,0,100.0
CT-2022-0348,São Cristóvão,Segurança,Concluída,6936203.25,244928.82,0,100.0
CT-2022-0349,Aracaju,Saúde,Paralisada,889515.1,2549073.43,1124,20.5
CT-2022-0350,Aracaju,Infraestrutura,Paralisada,3501897.22,1715368.31,342,56.8
CT-2022-0351,Itabaiana,Infraestrutura,Concluída,771172.33,41905.63,0,100.0
CT-2022-0352,São Cristóvão,Cultura e Esporte,Concluída,3585068.45,427864.12,0,100.0
CT-2022-0353,Aracaju,Educação,Concluída,347366.88,33539.6,0,100.0
CT-2022-0354,Nossa Senhora do Socorro,Saúde,Paralisada,6034841.32,8121167.86,1165,13.4
CT-2022-0355,Estância,Segurança,Concluída,5379100.43,569273.89,0,100.0
CT-2022-0356,Aracaju,Infraestrutura,Paralisada,715740.94,386603.5,455,60.2
CT-2022-0357,Aracaju,Saúde,Concluída,1889122.53,68747.35,0,100.0
CT-2022-0358,Estância,Cultura e Esporte,Em Andamento,1030120.55,0.0,0,25.8
CT-2022-0359,Lagarto,Cultura e Esporte,Em Andamento,544614.02,0.0,0,27.6
CT-2022-0360,Aracaju,Educação,Em Andamento,190239.03,0.0,0,65.2
CT-2022-0361,Aracaju,Infraestrutura,Concluída,1231468.19,0.0,0,100.0
CT-2022-0362,Aracaju,Cultura e Esporte,Concluída,8525276.06,0.0,0,100.0
CT-2022-0363,Aracaju,Educação,Paralisada,6722517.22,2936868.37,601,64.8
CT-2022-0364,Itabaiana,Infraestrutura,Concluída,1859515.88,0.0,0,100.0
CT-2022-0365,Estância,Cultura e Esporte,Atrasada,1171300.65,359092.64,361,86.3
CT-2022-0366,São Cristóvão,Segurança,Concluída,1253036.87,0.0,0,100.0
CT-2022-0367,Aracaju,Segurança,Em Andamento,3826049.03,0.0,0,39.7
CT-2022-0368,Barra dos Coqueiros,Saúde,Paralisada,1077654.25,3564690.65,852,63.9
CT-2022-0369,Aracaju,Segurança,Paralisada,5394715.22,2543694.68,378,68.9
CT-2022-0370,Aracaju,Segurança,Atrasada,1484032.55,263379.63,213,70.3
CT-2022-0371,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,359627.07,0.0,0,72.0
CT-2022-0372,Estância,Educação,Atrasada,539307.38,201684.7,149,64.2
CT-2022-0373,Lagarto,Segurança,Concluída,4570283.42,0.0,0,100.0
CT-2022-0374,Estância,Infraestrutura,Atrasada,4569218.24,490775.31,188,93.9
CT-2022-0375,Aracaju,Segurança,Em Andamento,1668323.15,0.0,0,17.9
CT-2022-0376,Tobias Barreto,Cultura e Esporte,Paralisada,16234941.87,8062971.4,871,25.9
CT-2022-0377,Aracaju,Infraestrutura,Em Andamento,892703.26,0.0,0,13.8
CT-2022-0378,São Cristóvão,Educação,Concluída,805424.93,114040.1,0,100.0
CT-2022-0379,Nossa Senhora do Socorro,Saúde,Paralisada,2396916.99,5554444.38,1713,8.6
CT-2022-0380,São Cristóvão,Educação,Concluída,2580999.53,0.0,0,100.0
CT-2022-0381,Itabaiana,Saúde,Atrasada,1780609.12,201557.0,290,29.7
CT-2022-0382,Aracaju,Segurança,Atrasada,2725766.14,388892.46,78,47.3
CT-2022-0383,Aracaju,Infraestrutura,Em Andamento,6866330.39,0.0,0,71.3
CT-2022-0384,Aracaju,Educação,Concluída,2027126.66,0.0,0,100.0
CT-2022-0385,Barra dos Coqueiros,Cultura e Esporte,Paralisada,16829940.36,7842076.39,212,20.8
CT-2022-0386,Aracaju,Educação,Em Andamento,9037604.03,0.0,0,58.6
CT-2022-0387,Aracaju,Saúde,Paralisada,3819878.36,7424401.97,792,18.7
CT-2022-0388,Estância,Segurança,Paralisada,3807476.09,1816095.51,125,37.5
CT-2022-0389,Estância,Infraestrutura,Concluída,4027919.33,107914.14,0,100.0
CT-2022-0390,Lagarto,Segurança,Paralisada,6078969.25,1535744.16,848,40.5
CT-2022-0391,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,5467449.24,0.0,0,100.0
CT-2022-0392,São Cristóvão,Saúde,Paralisada,3963014.34,5545187.42,1724,49.7
CT-2022-0393,Barra dos Coqueiros,Saúde,Paralisada,5227323.6,15277575.03,1721,68.2
CT-2022-0394,Lagarto,Saúde,Atrasada,1837059.43,664757.91,229,69.5
CT-2022-0395,Aracaju,Segurança,Concluída,2216571.17,271466.2,0,100.0
CT-2022-0396,São Cristóvão,Cultura e Esporte,Concluída,6908229.08,746658.59,0,100.0
CT-2022-0397,Tobias Barreto,Educação,Atrasada,438370.67,146577.56,63,73.4
CT-2022-0398,Aracaju,Saúde,Em Andamento,4636632.45,0.0,0,63.9
CT-2022-0399,Aracaju,Saúde,Atrasada,3489358.78,1369403.01,114,54.3
CT-2022-0400,Aracaju,Saúde,Concluída,632526.91,0.0,0,100.0
CT-2022-0401,Lagarto,Saúde,Concluída,1769884.59,0.0,0,100.0
CT-2022-0402,Estância,Cultura e Esporte,Concluída,4058122.22,0.0,0,100.0
CT-2022-0403,Aracaju,Infraestrutura,Em Andamento,4016453.29,0.0,0,64.2
CT-2022-0404,Aracaju,Saúde,Paralisada,3673406.58,9601796.34,1753,34.5
CT-2022-0405,Lagarto,Infraestrutura,Atrasada,658539.19,260295.98,180,43.2
CT-2022-0406,Lagarto,Segurança,Em Andamento,4659265.6,0.0,0,32.2
CT-2022-0407,Aracaju,Segurança,Concluída,574918.75,63682.26,0,100.0
CT-2022-0408,Aracaju,Educação,Em Andamento,12025562.05,0.0,0,69.3
CT-2022-0409,Estância,Saúde,Em Andamento,655385.13,0.0,0,53.9
CT-2022-0410,Nossa Senhora do Socorro,Segurança,Paralisada,2847720.74,625514.01,377,64.9
CT-2022-0411,São Cristóvão,Cultura e Esporte,Concluída,4629534.59,0.0,0,100.0
CT-2022-0412,Itabaiana,Cultura e Esporte,Em Andamento,172230.91,0.0,0,60.5
CT-2022-0413,Aracaju,Infraestrutura,Em Andamento,3969129.96,0.0,0,13.8
CT-2022-0414,Aracaju,Cultura e Esporte,Concluída,911126.16,0.0,0,100.0
CT-2022-0415,São Cristóvão,Saúde,Em Andamento,748166.07,0.0,0,33.0
CT-2022-0416,Lagarto,Segurança,Concluída,381383.43,43722.99,0,100.0
CT-2022-0417,Nossa Senhora do Socorro,Segurança,Atrasada,786639.6,83005.99,376,68.2
CT-2022-0418,Aracaju,Segurança,Concluída,2974245.99,0.0,0,100.0
CT-2022-0419,Aracaju,Saúde,Concluída,21171258.61,0.0,0,100.0
CT-2022-0420,Aracaju,Educação,Atrasada,2665131.55,448935.82,113,68.5
CT-2022-0421,Aracaju,Infraestrutura,Atrasada,2934673.36,746832.24,68,54.1
CT-2022-0422,Aracaju,Cultura e Esporte,Concluída,1629648.09,0.0,0,100.0
CT-2022-0423,São Cristóvão,Infraestrutura,Atrasada,264840.82,57905.29,252,33.2
CT-2022-0424,Aracaju,Infraestrutura,Concluída,4097610.94,223696.07,0,100.0
CT-2022-0425,Aracaju,Segurança,Concluída,394507.77,0.0,0,100.0
CT-2022-0426,Estância,Cultura e Esporte,Em Andamento,3958409.33,0.0,0,73.9
CT-2022-0427,Aracaju,Infraestrutura,Concluída,5544143.61,0.0,0,100.0
CT-2022-0428,Aracaju,Segurança,Atrasada,909579.24,238463.63,292,40.5
CT-2022-0429,Nossa Senhora do Socorro,Saúde,Paralisada,4635181.35,13030327.53,784,63.4
CT-2022-0430,Aracaju,Segurança,Em Andamento,7444507.78,0.0,0,71.8
CT-2022-0431,Estância,Segurança,Concluída,2596169.82,0.0,0,100.0
CT-2022-0432,Aracaju,Saúde,Paralisada,1822141.53,5948098.2,1266,73.3
CT-2022-0433,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,2555530.22,0.0,0,100.0
CT-2022-0434,São Cristóvão,Cultura e Esporte,Concluída,5061952.51,632654.88,0,100.0
CT-2022-0435,Aracaju,Cultura e Esporte,Paralisada,3025482.2,1800773.9,857,6.1
CT-2022-0436,Lagarto,Educação,Em Andamento,2641745.16,0.0,0,62.5
CT-2022-0437,Aracaju,Infraestrutura,Paralisada,1710331.67,981399.36,374,19.2
CT-2022-0438,São Cristóvão,Segurança,Em Andamento,228553.02,0.0,0,15.6
CT-2022-0439,Itabaiana,Educação,Paralisada,627337.34,90558.09,552,6.3
CT-2022-0440,Aracaju,Infraestrutura,Concluída,2303278.46,78800.26,0,100.0
CT-2022-0441,São Cristóvão,Segurança,Concluída,3264055.41,0.0,0,100.0
CT-2022-0442,Estância,Cultura e Esporte,Em Andamento,742618.36,0.0,0,42.4
CT-2022-0443,Aracaju,Saúde,Em Andamento,3560489.57,0.0,0,25.2
CT-2022-0444,Aracaju,Educação,Paralisada,2374173.18,640099.14,434,54.9
CT-2022-0445,Aracaju,Saúde,Paralisada,3478244.43,8437701.89,1731,45.6
CT-2022-0446,Aracaju,Cultura e Esporte,Paralisada,2397428.59,1322685.71,853,66.5
CT-2022-0447,Lagarto,Infraestrutura,Paralisada,1825329.76,845156.51,251,62.2
CT-2022-0448,Aracaju,Saúde,Paralisada,1282238.24,3539207.57,1369,29.9
CT-2022-0449,Nossa Senhora do Socorro,Saúde,Paralisada,694905.79,988002.72,1153,13.3
CT-2022-0450,Aracaju,Infraestrutura,Atrasada,420341.38,61943.65,314,74.3
CT-2022-0451,Itabaiana,Educação,Em Andamento,5973833.11,0.0,0,12.2
CT-2022-0452,Nossa Senhora do Socorro,Educação,Em Andamento,2501857.45,0.0,0,25.0
CT-2022-0453,Estância,Segurança,Em Andamento,13328739.19,0.0,0,29.6
CT-2022-0454,Aracaju,Segurança,Concluída,5721172.32,476051.1,0,100.0
CT-2022-0455,Lagarto,Cultura e Esporte,Concluída,522705.82,0.0,0,100.0
CT-2022-0456,São Cristóvão,Infraestrutura,Em Andamento,6298648.85,0.0,0,56.0
CT-2022-0457,Aracaju,Infraestrutura,Em Andamento,4640857.07,0.0,0,44.4
CT-2022-0458,Lagarto,Segurança,Concluída,13337419.73,0.0,0,100.0
CT-2022-0459,Nossa Senhora do Socorro,Educação,Concluída,6735473.05,0.0,0,100.0
CT-2022-0460,Barra dos Coqueiros,Educação,Concluída,1476454.06,0.0,0,100.0
CT-2022-0461,Lagarto,Segurança,Concluída,3230829.22,298134.31,0,100.0
CT-2022-0462,Aracaju,Infraestrutura,Concluída,3192748.58,0.0,0,100.0
CT-2022-0463,Lagarto,Saúde,Paralisada,8653539.62,5046615.24,234,63.2
CT-2022-0464,Nossa Senhora do Socorro,Saúde,Paralisada,719863.32,1170253.95,1791,58.0
CT-2022-0465,Itabaiana,Cultura e Esporte,Concluída,1895995.44,217371.43,0,100.0
CT-2022-0466,Itabaiana,Educação,Em Andamento,2760853.9,0.0,0,48.1
CT-2022-0467,Estância,Infraestrutura,Paralisada,168119.44,58616.11,708,62.9
CT-2022-0468,Lagarto,Educação,Atrasada,624345.36,68079.34,104,89.8
CT-2022-0469,Itabaiana,Saúde,Concluída,3276442.65,415779.24,0,100.0
CT-2022-0470,Estância,Infraestrutura,Em Andamento,2067573.71,0.0,0,58.9
CT-2022-0471,Tobias Barreto,Segurança,Paralisada,1047216.25,434468.17,196,23.1
CT-2022-0472,Itabaiana,Saúde,Concluída,779623.85,0.0,0,100.0
CT-2022-0473,Aracaju,Saúde,Em Andamento,4373169.63,0.0,0,40.0
CT-2022-0474,Lagarto,Infraestrutura,Atrasada,2211999.94,762024.81,102,89.7
CT-2022-0475,Itabaiana,Educação,Paralisada,1171038.32,140808.31,632,34.8
CT-2022-0476,Estância,Saúde,Em Andamento,1405854.84,0.0,0,24.7
CT-2022-0477,Barra dos Coqueiros,Cultura e Esporte,Concluída,4463254.86,0.0,0,100.0
CT-2022-0478,São Cristóvão,Saúde,Em Andamento,1558104.99,0.0,0,28.7
CT-2022-0479,Aracaju,Educação,Em Andamento,1647127.12,0.0,0,68.4
CT-2022-0480,Aracaju,Segurança,Concluída,2326520.45,0.0,0,100.0
CT-2022-0481,Barra dos Coqueiros,Saúde,Paralisada,335745.82,975292.07,606,63.0
CT-2022-0482,São Cristóvão,Infraestrutura,Em Andamento,3975441.35,0.0,0,68.0
CT-2022-0483,Lagarto,Educação,Em Andamento,433166.02,0.0,0,51.5
CT-2022-0484,Itabaiana,Saúde,Concluída,6672580.07,62705.01,0,100.0
CT-2022-0485,São Cristóvão,Segurança,Concluída,2490440.43,0.0,0,100.0
CT-2022-0486,Barra dos Coqueiros,Infraestrutura,Concluída,8668419.22,0.0,0,100.0
CT-2022-0487,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,1694670.63,370252.27,63,46.9
CT-2022-0488,Aracaju,Saúde,Paralisada,12444347.16,17965058.61,735,35.5
CT-2022-0489,Aracaju,Saúde,Concluída,2973273.59,0.0,0,100.0
CT-2022-0490,São Cristóvão,Educação,Paralisada,545156.63,67979.89,226,14.2
CT-2022-0491,Nossa Senhora do Socorro,Segurança,Paralisada,2631526.75,1297676.15,666,37.2
CT-2022-0492,São Cristóvão,Educação,Concluída,311252.49,7464.34,0,100.0
CT-2022-0493,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,1889884.7,0.0,0,56.4
CT-2022-0494,Aracaju,Cultura e Esporte,Em Andamento,3504469.47,0.0,0,29.8
CT-2022-0495,Aracaju,Saúde,Paralisada,584399.55,1252720.07,831,28.9
CT-2022-0496,Aracaju,Cultura e Esporte,Em Andamento,688188.62,0.0,0,79.2
CT-2022-0497,São Cristóvão,Infraestrutura,Em Andamento,4460101.34,0.0,0,76.0
CT-2022-0498,Aracaju,Saúde,Paralisada,1103144.67,3285423.85,1453,30.1
CT-2022-0499,São Cristóvão,Infraestrutura,Concluída,5927492.7,0.0,0,100.0
CT-2022-0500,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,3007780.83,0.0,0,51.3
CT-2022-0501,Aracaju,Educação,Em Andamento,2523814.01,0.0,0,35.5
CT-2022-0502,São Cristóvão,Saúde,Atrasada,1657531.94,524590.01,264,47.7
CT-2022-0503,Tobias Barreto,Educação,Paralisada,9725322.21,3242151.81,649,44.2
CT-2022-0504,Tobias Barreto,Saúde,Concluída,3088185.73,0.0,0,100.0
CT-2022-0505,Nossa Senhora do Socorro,Educação,Em Andamento,394242.97,0.0,0,6.4
CT-2022-0506,Aracaju,Segurança,Em Andamento,1724199.99,0.0,0,79.6
CT-2022-0507,Itabaiana,Saúde,Concluída,543098.44,0.0,0,100.0
CT-2022-0508,Estância,Saúde,Concluída,4129819.3,0.0,0,100.0
CT-2022-0509,Aracaju,Infraestrutura,Atrasada,1013030.8,185036.15,247,26.4
CT-2022-0510,Aracaju,Segurança,Em Andamento,199466.99,0.0,0,30.8
CT-2022-0511,Nossa Senhora do Socorro,Educação,Em Andamento,15656111.8,0.0,0,26.9
CT-2022-0512,Nossa Senhora do Socorro,Segurança,Atrasada,2066414.12,411981.51,59,29.5
CT-2022-0513,Barra dos Coqueiros,Educação,Em Andamento,256550.88,0.0,0,57.7
CT-2022-0514,Lagarto,Saúde,Concluída,1970260.23,65029.18,0,100.0
CT-2022-0515,Itabaiana,Infraestrutura,Paralisada,1106702.35,149417.23,171,49.7
CT-2022-0516,Aracaju,Educação,Concluída,4036191.81,0.0,0,100.0
CT-2022-0517,Nossa Senhora do Socorro,Saúde,Paralisada,173035.87,383024.69,1177,7.7
CT-2022-0518,Lagarto,Cultura e Esporte,Atrasada,591876.86,155631.23,152,76.3
CT-2022-0519,Lagarto,Cultura e Esporte,Paralisada,1460207.36,703530.43,612,32.6
CT-2022-0520,Itabaiana,Cultura e Esporte,Em Andamento,1666149.86,0.0,0,53.9
CT-2022-0521,Lagarto,Saúde,Em Andamento,2157125.68,0.0,0,17.4
CT-2022-0522,Aracaju,Saúde,Paralisada,1457260.27,3915360.23,1726,49.3
CT-2022-0523,Lagarto,Educação,Em Andamento,1675933.32,0.0,0,29.0
CT-2022-0524,Aracaju,Infraestrutura,Concluída,2139473.03,0.0,0,100.0
CT-2022-0525,São Cristóvão,Educação,Concluída,8229881.07,1134311.87,0,100.0
CT-2022-0526,Lagarto,Segurança,Concluída,2395175.3,0.0,0,100.0
CT-2022-0527,Estância,Saúde,Em Andamento,1837940.83,0.0,0,7.1
CT-2022-0528,Barra dos Coqueiros,Saúde,Paralisada,297082.93,779482.59,671,38.8
CT-2022-0529,Barra dos Coqueiros,Infraestrutura,Concluída,636615.79,0.0,0,100.0
CT-2022-0530,Aracaju,Educação,Paralisada,4395780.22,676541.95,446,16.0
CT-2022-0531,Aracaju,Educação,Concluída,9698809.1,729800.81,0,100.0
CT-2022-0532,Aracaju,Saúde,Paralisada,1601268.41,2117078.61,1453,10.1
CT-2022-0533,Aracaju,Cultura e Esporte,Concluída,9959598.05,0.0,0,100.0
CT-2022-0534,Nossa Senhora do Socorro,Educação,Concluída,1343435.59,0.0,0,100.0
CT-2022-0535,Nossa Senhora do Socorro,Segurança,Concluída,9266904.76,542930.39,0,100.0
CT-2022-0536,Aracaju,Cultura e Esporte,Concluída,2969822.35,0.0,0,100.0
CT-2022-0537,Itabaiana,Cultura e Esporte,Em Andamento,237548.37,0.0,0,22.3
CT-2022-0538,Aracaju,Educação,Concluída,394154.74,0.0,0,100.0
CT-2022-0539,Aracaju,Cultura e Esporte,Concluída,11850953.88,1729839.99,0,100.0
CT-2022-0540,Nossa Senhora do Socorro,Segurança,Atrasada,1242583.74,212412.02,268,32.3
CT-2022-0541,Aracaju,Educação,Concluída,192289.23,0.0,0,100.0
CT-2022-0542,Aracaju,Infraestrutura,Concluída,394187.15,16364.54,0,100.0
CT-2022-0543,Tobias Barreto,Educação,Em Andamento,2414017.11,0.0,0,70.1
CT-2022-0544,Nossa Senhora do Socorro,Saúde,Concluída,928371.88,0.0,0,100.0
CT-2022-0545,Aracaju,Infraestrutura,Em Andamento,4358692.04,0.0,0,18.4
CT-2022-0546,Aracaju,Educação,Em Andamento,6622208.44,0.0,0,79.6
CT-2022-0547,Lagarto,Cultura e Esporte,Em Andamento,1501227.12,0.0,0,51.2
CT-2022-0548,Nossa Senhora do Socorro,Saúde,Paralisada,3719397.26,7612571.22,1484,71.4
CT-2022-0549,Aracaju,Saúde,Paralisada,4022584.45,11236374.48,1741,13.7
CT-2022-0550,Lagarto,Infraestrutura,Concluída,2073801.38,29904.6,0,100.0
CT-2022-0551,Lagarto,Segurança,Concluída,1051705.01,0.0,0,100.0
CT-2022-0552,Nossa Senhora do Socorro,Saúde,Paralisada,4404336.79,7044872.98,1690,44.1
CT-2022-0553,Tobias Barreto,Educação,Atrasada,306528.08,54878.32,305,49.8
CT-2022-0554,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,408625.18,0.0,0,100.0
CT-2022-0555,Nossa Senhora do Socorro,Infraestrutura,Atrasada,523436.8,164924.22,202,35.4
CT-2022-0556,Estância,Segurança,Em Andamento,1298347.4,0.0,0,51.8
CT-2022-0557,Estância,Cultura e Esporte,Em Andamento,1212524.82,0.0,0,53.1
CT-2022-0558,Aracaju,Segurança,Paralisada,1297181.93,189371.89,441,40.4
CT-2022-0559,Lagarto,Infraestrutura,Em Andamento,457360.5,0.0,0,5.9
CT-2022-0560,Barra dos Coqueiros,Infraestrutura,Em Andamento,1788593.3,0.0,0,57.2
CT-2022-0561,Aracaju,Segurança,Concluída,2131096.36,217505.86,0,100.0
CT-2022-0562,Aracaju,Saúde,Paralisada,6563377.16,10973969.46,1499,42.9
CT-2022-0563,Aracaju,Infraestrutura,Em Andamento,8092403.63,0.0,0,54.9
CT-2022-0564,Itabaiana,Segurança,Em Andamento,1364591.32,0.0,0,63.1
CT-2022-0565,Tobias Barreto,Saúde,Em Andamento,9921321.52,0.0,0,78.5
CT-2022-0566,Estância,Saúde,Concluída,2086006.31,35092.47,0,100.0
CT-2022-0567,Aracaju,Infraestrutura,Concluída,5657670.38,0.0,0,100.0
CT-2022-0568,Itabaiana,Educação,Em Andamento,169226.25,0.0,0,72.0
CT-2022-0569,Aracaju,Segurança,Em Andamento,408330.55,0.0,0,79.4
CT-2022-0570,Lagarto,Cultura e Esporte,Atrasada,1808546.68,659472.89,298,76.9
CT-2022-0571,Aracaju,Educação,Atrasada,1660306.81,287358.59,60,43.8
CT-2022-0572,Aracaju,Saúde,Em Andamento,2013118.85,0.0,0,7.2
CT-2022-0573,Aracaju,Cultura e Esporte,Paralisada,1071797.97,445462.13,879,40.0
CT-2022-0574,Tobias Barreto,Educação,Em Andamento,2719269.54,0.0,0,9.1
CT-2022-0575,Estância,Saúde,Atrasada,4181364.13,521501.94,138,23.1
CT-2022-0576,São Cristóvão,Cultura e Esporte,Concluída,584451.88,32140.17,0,100.0
CT-2022-0577,Itabaiana,Cultura e Esporte,Atrasada,2523764.83,534908.2,99,41.5
CT-2022-0578,Nossa Senhora do Socorro,Saúde,Paralisada,960317.58,2993338.26,876,30.6
CT-2022-0579,Aracaju,Infraestrutura,Atrasada,6676036.91,2144314.26,78,47.9
CT-2022-0580,São Cristóvão,Saúde,Paralisada,7325171.86,13779873.74,1063,66.9
CT-2022-0581,Estância,Segurança,Atrasada,3877442.5,413066.06,333,63.4
CT-2022-0582,Aracaju,Saúde,Concluída,697563.93,0.0,0,100.0
CT-2022-0583,Aracaju,Segurança,Atrasada,9261958.97,2690906.88,301,30.8
CT-2022-0584,Lagarto,Cultura e Esporte,Concluída,4186219.85,486355.33,0,100.0
CT-2022-0585,Estância,Saúde,Concluída,474709.94,0.0,0,100.0
CT-2022-0586,Nossa Senhora do Socorro,Educação,Em Andamento,2758121.23,0.0,0,11.4
CT-2022-0587,Aracaju,Saúde,Em Andamento,3039220.45,0.0,0,74.8
CT-2022-0588,Lagarto,Infraestrutura,Paralisada,2840347.07,1058429.59,297,61.6
CT-2022-0589,Nossa Senhora do Socorro,Saúde,Paralisada,2448204.24,7794619.71,758,17.4
CT-2022-0590,Itabaiana,Saúde,Atrasada,366367.64,56731.97,296,42.8
CT-2022-0591,Aracaju,Cultura e Esporte,Concluída,805182.27,0.0,0,100.0
CT-2022-0592,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,8229710.32,0.0,0,7.4
CT-2022-0593,Lagarto,Saúde,Paralisada,4578907.02,1747569.09,322,39.9
CT-2022-0594,Aracaju,Educação,Em Andamento,2654043.71,0.0,0,24.2
CT-2022-0595,Aracaju,Cultura e Esporte,Paralisada,2787762.49,783056.02,108,51.7
CT-2022-0596,Lagarto,Segurança,Em Andamento,1215158.09,0.0,0,35.6
CT-2022-0597,Aracaju,Infraestrutura,Paralisada,1321450.25,650039.84,185,26.9
CT-2022-0598,Aracaju,Infraestrutura,Em Andamento,566612.98,0.0,0,11.5
CT-2022-0599,Aracaju,Cultura e Esporte,Em Andamento,8067256.26,0.0,0,57.5
CT-2022-0600,Estância,Segurança,Paralisada,3352004.02,1538753.39,867,62.3
CT-2022-0601,Itabaiana,Cultura e Esporte,Em Andamento,1089224.41,0.0,0,47.5
